comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
UK_RE-SC_2003__AG|Cuba;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Cuba;AG;;Cuba;;NC;10dec2003;02apr2007
UK_RE-SC_2003__AG|Cycling;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Cycling;AG;;Cycling;;NC;10sep2003;02apr2007
UK_RE-SC_2003__AG|CYP;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Children and Young People;AG;;CYP;;NC;04sep2003;02apr2007
UK_RE-SC_2003__AG|DAM;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Drug and Alcohol Misuse;AG;;DAM;;NC;04jun2003;02apr2007
UK_RE-SC_2003__AG|Deafness;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Deafness;AG;;Deafness;;NC;24sep2003;02apr2007
UK_RE-SC_2003__AG|Debt;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Tackling Debt;AG;;Debt;;NC;01jun2004;02apr2007
UK_RE-SC_2003__AG|Diabetes;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Diabetes;AG;;Diabetes;;NC;14dec2004;02apr2007
UK_RE-SC_2003__AG|Disability;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Disability;AG;;Disability;;NC;26feb2004;02apr2007
UK_RE-SC_2003__AG|Dyslexia;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Dyslexia;AG;;Dyslexia;;NC;04nov2005;02apr2007
UK_RE-SC_2003__AG|Epilepsy;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Epilepsy;AG;;Epilepsy;;NC;18jun2003;02apr2007
UK_RE-SC_2003__AG|ERH;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Electro-magnetic Radiation and Health;AG;;ERH;;NC;17jan2006;02apr2007
UK_RE-SC_2003__AG|FB;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Funerals and Bereavement;AG;;FB;;NC;04mar2005;02apr2007
UK_RE-SC_2003__AG|Food;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Food;AG;;Food;;NC;14dec2004;02apr2007
UK_RE-SC_2003__AG|FS;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Fertility Services;AG;;FS;;NC;29nov2005;02apr2007
UK_RE-SC_2003__AG|Gaelic;UK_RE-SC_2003;Buidheann Thar-Phartaidh na Gàidhlig;AG;;Gaelic;;NC;18jun2003;02apr2007
UK_RE-SC_2003__AG|GC;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Glasgow Crossrail;AG;;GC;;NC;01jun2005;02apr2007
UK_RE-SC_2003__AG|Golf;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Golf;AG;;Golf;;NC;21mar2006;02apr2007
UK_RE-SC_2003__AG|HR;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Human Rights;AG;;HR;;NC;17jul2003;02apr2007
UK_RE-SC_2003__AG|ID;UK_RE-SC_2003;Cross-Party International Development Group of the Scottish Parliament;AG;;ID;;NC;09oct2003;02apr2007
UK_RE-SC_2003__AG|KD;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Kidney Disease;AG;;KD;;NC;25jun2003;02apr2007
UK_RE-SC_2003__AG|LCLSSS;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Loss of Consultant Led Services in Scotland -Solutions;AG;;LCLSSS;;NC;14dec2004;02apr2007
UK_RE-SC_2003__AG|LD;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament for Learning Disability;AG;;LD;;NC;18jun2003;02apr2007
UK_RE-SC_2003__AG|Lupus;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Lupus;AG;;Lupus;;NC;16oct2004;02apr2007
UK_RE-SC_2003__AG|Malawi;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Malawi;AG;;Malawi;;NC;04nov2005;02apr2007
UK_RE-SC_2003__AG|ME;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on M.E.;AG;;ME;;NC;21may2003;02apr2007
UK_RE-SC_2003__AG|MH;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Mental Health;AG;;MH;;NC;18jun2003;02apr2007
UK_RE-SC_2003__AG|MVAWC;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Mens Violence Against Women and Children;AG;;MVAWC;;NC;04jun2003;02apr2007
UK_RE-SC_2003__AG|ND;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Nuclear Disarmament;AG;;ND;;NC;06nov2003;02apr2007
UK_RE-SC_2003__AG|OG;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Oil and Gas;AG;;OG;;NC;11jun2003;02apr2007
UK_RE-SC_2003__AG|OPAA;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Older People, Age and Ageing;AG;;OPAA;;NC;12nov2003;02apr2007
UK_RE-SC_2003__AG|Palestine;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Palestine;AG;;Palestine;;NC;31may2003;02apr2007
UK_RE-SC_2003__AG|PC;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Palliative Care;AG;;PC;;NC;11jun2003;02apr2007
UK_RE-SC_2003__AG|RAS;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Refugees and Asylum Seekers;AG;;RAS;;NC;11jun2003;02apr2007
UK_RE-SC_2003__AG|RE;UK_RE-SC_2003;Renewable Energy Group;AG;;RE;;NC;04jun2003;23may2006
UK_RE-SC_2003__AG|REEE;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Renewable Energy and Energy Efficiency;AG;;REEE;;NC;23may2006;02apr2007
UK_RE-SC_2003__AG|RP;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Rural Policy;AG;;RP;;NC;29nov2005;02apr2007
UK_RE-SC_2003__AG|SCMI;UK_RE-SC_2003;Cross-Party Group on the Scottish Contemporary Music Industry;AG;;SCMI;;NC;01oct2003;02apr2007
UK_RE-SC_2003__AG|Scots;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on the Scots language;AG;;Scots;;NC;04nov2003;02apr2007
UK_RE-SC_2003__AG|SCSA;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Survivors of Childhood Sexual Abuse;AG;;SCSA;;NC;25jun2003;02apr2007
UK_RE-SC_2003__AG|SE;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on the Scottish Economy;AG;;SE;;NC;01sep2003;02apr2007
UK_RE-SC_2003__AG|SFF;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Scotland's Financial Future;AG;;SFF;;NC;20jun2006;02apr2007
UK_RE-SC_2003__AG|SFFP;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Sustainable Forestry and Forest Products;AG;;SFFP;;NC;25jan2005;02apr2007
UK_RE-SC_2003__AG|SH;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Sexual Health;AG;;SH;;NC;08oct2003;02apr2007
UK_RE-SC_2003__AG|Sports;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Sports;AG;;Sports;;NC;01jun2003;02apr2007
UK_RE-SC_2003__AG|SRSS;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Strategic Rail Services for Scotland;AG;;SRSS;;NC;25jun2003;02apr2007
UK_RE-SC_2003__AG|STA;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Scottish Traditional Arts;AG;;STA;;NC;18jun2003;02apr2007
UK_RE-SC_2003__AG|SustTrans;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Sustainable Transport;AG;;SustTrans;;NC;25jan2005;02apr2007
UK_RE-SC_2003__AG|SWP;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Scottish Writing and Publishing;AG;;SWP;;NC;01jun2005;02apr2007
UK_RE-SC_2003__AG|TC;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Tobacco Control;AG;;TC;;NC;18jun2003;02apr2007
UK_RE-SC_2003__AG|TCF;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Textiles Clothing and Footwear;AG;;TCF;;NC;25jun2003;02apr2007
UK_RE-SC_2003__AG|TD;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Tartan Day;AG;;TD;;NC;14dec2004;02apr2007
UK_RE-SC_2003__AG|Tibet;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Tibet;AG;;Tibet;;NC;29jan2004;02apr2007
UK_RE-SC_2003__AG|VI;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Visual Impairment;AG;;VI;;NC;11sep2003;02apr2007
UK_RE-SC_2003__AG|WM;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Wastes Management;AG;;WM;;NC;10sep2003;02apr2007
UK_RE-SC_2003__AG|Women;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Women;AG;;Women;;NC;25sep2003;02apr2007
UK_RE-SC_2003__AG|YPSNEET;UK_RE-SC_2003;Cross-Party Group in the Scottish Parliament on Young People in Scotland Not in Education, Employment or Training;AG;;YPSNEET;;NC;24oct2006;02apr2007
UK_RE-SC_2007__AG|ABE;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Architecture and the Built Environment;AG;;ABE;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|AD;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Alzheimer's Disease;AG;;AD;;NC;30oct2007;22mar2011
UK_RE-SC_2007__AG|ASR;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Asylum Seekers and Refugees;AG;;ASR;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Asthma;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Asthma;AG;;Asthma;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|AW;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Animal Welfare;AG;;AW;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|BBI;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Beer and the Brewing Industry;AG;;BBI;;NC;27jan2009;22mar2011
UK_RE-SC_2007__AG|Cancer;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Cancer;AG;;Cancer;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Carers;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Carers;AG;;Carers;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Caribbean;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on the Caribbean;AG;;Caribbean;;NC;17nov2009;22mar2011
UK_RE-SC_2007__AG|CC;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Climate Change;AG;;CC;;NC;15jan2008;22mar2011
UK_RE-SC_2007__AG|CHDS;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Coronary Heart Disease and Stroke;AG;;CHDS;;NC;28oct2008;22mar2011
UK_RE-SC_2007__AG|China;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on China;AG;;China;;NC;22apr2008;22mar2011
UK_RE-SC_2007__AG|CM;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Culture and Media;AG;;CM;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|CNE;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Civil Nuclear Energy;AG;;CNE;;NC;23feb2008;22mar2011
UK_RE-SC_2007__AG|Cons;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Construction;AG;;Cons;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Coop;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Co-operatives;AG;;Coop;;NC;28oct2008;22mar2011
UK_RE-SC_2007__AG|CP;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Chronic Pain;AG;;CP;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|CredUni;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Credit Unions;AG;;CredUni;;NC;28apr2009;22mar2011
UK_RE-SC_2007__AG|Crofting;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Crofting;AG;;Crofting;;NC;02oct2007;22mar2011
UK_RE-SC_2007__AG|Cuba;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Cuba;AG;;Cuba;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|CYP;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Children and Young People;AG;;CYP;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|DAM;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Drug and Alcohol Misuse;AG;;DAM;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|DDH;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Coeliac Disease and DH;AG;;DDH;;NC;30oct2007;22mar2011
UK_RE-SC_2007__AG|Deafness;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Deafness;AG;;Deafness;;NC;02oct2007;22mar2011
UK_RE-SC_2007__AG|Debt;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Tackling Debt;AG;;Debt;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Diabetes;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Diabetes;AG;;Diabetes;;NC;30oct2007;22mar2011
UK_RE-SC_2007__AG|Disability;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Disability;AG;;Disability;;NC;18mar2008;22mar2011
UK_RE-SC_2007__AG|DP;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Digital Participation;AG;;DP;;NC;08dec2009;22mar2011
UK_RE-SC_2007__AG|Dyslexia;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Dyslexia;AG;;Dyslexia;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Epilepsy;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Epilepsy;AG;;Epilepsy;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|FB;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Funerals and Bereavement;AG;;FB;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Food;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Food;AG;;Food;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|FT;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Fair Trade;AG;;FT;;NC;20apr2010;22mar2011
UK_RE-SC_2007__AG|Gaelic;UK_RE-SC_2007;Buidheann Thar-Phartaidh na Gàidhlig;AG;;Gaelic;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Golf;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Golf;AG;;Golf;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|HDS;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Heart Disease and Stroke;AG;;HDS;;NC;31mar2009;22mar2011
UK_RE-SC_2007__AG|Housing;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Housing;AG;;Housing;;NC;15jan2008;22mar2011
UK_RE-SC_2007__AG|HRCL;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Human Rights and Civil Liberties;AG;;HRCL;;NC;20nov2007;22mar2011
UK_RE-SC_2007__AG|IC;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Industrial Communities;AG;;IC;;NC;29sep2009;22mar2011
UK_RE-SC_2007__AG|ID;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on International Development;AG;;ID;;NC;30oct2007;22mar2011
UK_RE-SC_2007__AG|LD;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Learning Disability;AG;;LD;;NC;11dec2007;22mar2011
UK_RE-SC_2007__AG|LS;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Life Sciences;AG;;LS;;NC;22apr2008;22mar2011
UK_RE-SC_2007__AG|Malawi;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Malawi;AG;;Malawi;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|MD;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Muscular Dystrophy;AG;;MD;;NC;02mar2010;22mar2011
UK_RE-SC_2007__AG|ME;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on M.E.;AG;;ME;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|MH;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Mental Health;AG;;MH;;NC;02oct2007;22mar2011
UK_RE-SC_2007__AG|MVAWC;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Mens Violence Against Women and Children;AG;;MVAWC;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|ND;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Nuclear Disarmament;AG;;ND;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Obesity;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Obesity;AG;;Obesity;;NC;22apr2008;22mar2011
UK_RE-SC_2007__AG|OG;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Oil and Gas;AG;;OG;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|OPAA;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Older People, Age and Ageing;AG;;OPAA;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Palestine;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Palestine;AG;;Palestine;;NC;11dec2007;22mar2011
UK_RE-SC_2007__AG|PC;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Palliative Care;AG;;PC;;NC;02oct2007;22mar2011
UK_RE-SC_2007__AG|Poland;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Poland;AG;;Poland;;NC;09jun2009;22mar2011
UK_RE-SC_2007__AG|PPA;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Psoriasis and Psoriatic Arthritis;AG;;PPA;;NC;19jan2010;22mar2011
UK_RE-SC_2007__AG|RacEq;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Racial Equality in Scotland;AG;;RacEq;;NC;24jun2008;22mar2011
UK_RE-SC_2007__AG|RBMT;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Recreational Boating and Marine Tourism;AG;;RBMT;;NC;09jun2009;22mar2011
UK_RE-SC_2007__AG|REEE;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Renewable Energy and Energy Efficiency;AG;;REEE;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|RP;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Rural Policy;AG;;RP;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Russia;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Russia;AG;;Russia;;NC;13may2008;22mar2011
UK_RE-SC_2007__AG|SciTech;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Science and Technology;AG;;SciTech;;NC;26feb2008;22mar2011
UK_RE-SC_2007__AG|SCM;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Scottish Contemporary Music;AG;;SCM;;NC;20nov2007;22mar2011
UK_RE-SC_2007__AG|Scots;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on the Scots language;AG;;Scots;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|SCSA;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Survivors of Childhood Sexual Abuse;AG;;SCSA;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|SE;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on the Scottish Economy;AG;;SE;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|SH;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Sexual Health;AG;;SH;;NC;11dec2007;22mar2011
UK_RE-SC_2007__AG|Skills;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Skills;AG;;Skills;;NC;24jun2008;22mar2011
UK_RE-SC_2007__AG|Sport;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Sport;AG;;Sport;;NC;30oct2007;22mar2011
UK_RE-SC_2007__AG|SU;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Scottish Universities;AG;;SU;;NC;28apr2009;22mar2011
UK_RE-SC_2007__AG|SVS;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Supporting Veterans in Scotland;AG;;SVS;;NC;02sep2008;22mar2011
UK_RE-SC_2007__AG|Taiwan;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Taiwan;AG;;Taiwan;;NC;19jan2010;22mar2011
UK_RE-SC_2007__AG|TC;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Tobacco Control;AG;;TC;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|TCCD;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Town and City Centre Development;AG;;TCCD;;NC;28apr2009;22mar2011
UK_RE-SC_2007__AG|TD;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Tartan Day;AG;;TD;;NC;13aug2007;22mar2011
UK_RE-SC_2007__AG|Tibet;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Tibet;AG;;Tibet;;NC;15jan2008;22mar2011
UK_RE-SC_2007__AG|VI;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Visual Impairment;AG;;VI;;NC;11dec2007;22mar2011
UK_RE-SC_2007__AG|WM;UK_RE-SC_2007;Cross-Party Group in the Scottish Parliament on Wastes Management;AG;;WM;;NC;13aug2007;22mar2011
UK_RE-SC_2011__AG|ABE;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Architecture and the Built Environment;AG;;ABE;;NC;13sep2011;23mar2016
UK_RE-SC_2011__AG|AFV;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Armed Forces Veterans;AG;;AFV;;NC;26oct2011;23mar2016
UK_RE-SC_2011__AG|AL;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Adult Learning;AG;;AL;;NC;16sep2013;23mar2016
UK_RE-SC_2011__AG|AMC;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Arthritis and Musculoskeletal Conditions;AG;;AMC;;NC;25apr2012;23mar2016
UK_RE-SC_2011__AG|APSA;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Accident Prevention and Safety Awareness;AG;;APSA;;NC;09may2013;23mar2016
UK_RE-SC_2011__AG|ASCSA;UK_RE-SC_2011;Cross-party Group in the Scottish Parliament on Adult Survivors of Childhood Sexual Abuse;AG;;ASCSA;;NC;12sep2011;23mar2016
UK_RE-SC_2011__AG|Asthma;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Asthma;AG;;Asthma;;NC;14dec2011;23mar2016
UK_RE-SC_2011__AG|Aviation;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Aviation;AG;;Aviation;;NC;20jun2012;23mar2016
UK_RE-SC_2011__AG|AW;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Animal Welfare;AG;;AW;;NC;05sep2011;23mar2016
UK_RE-SC_2011__AG|BBI;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Beer and the Brewing Industry;AG;;BBI;;NC;09aug2011;16sep2013
UK_RE-SC_2011__AG|CA;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Consumer Affairs;AG;;CA;;NC;17jun2015;23mar2016
UK_RE-SC_2011__AG|Cancer;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Cancer;AG;;Cancer;;NC;07sep2011;23mar2016
UK_RE-SC_2011__AG|Carers;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Carers;AG;;Carers;;NC;09aug2011;23mar2016
UK_RE-SC_2011__AG|Caribbean;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Caribbean;AG;;Caribbean;;NC;05sep2011;23mar2016
UK_RE-SC_2011__AG|China;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on China;AG;;China;;NC;26oct2011;23mar2016
UK_RE-SC_2011__AG|CollUni;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Colleges and Universities;AG;;CollUni;;NC;09nov2011;23mar2016
UK_RE-SC_2011__AG|Cons;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Construction;AG;;Cons;;NC;13sep2011;23mar2016
UK_RE-SC_2011__AG|Coop;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Co-operatives;AG;;Coop;;NC;11aug2011;23mar2016
UK_RE-SC_2011__AG|CP;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Chronic Pain;AG;;CP;;NC;05sep2011;23mar2016
UK_RE-SC_2011__AG|CredUni;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Credit Unions;AG;;CredUni;;NC;09aug2011;23mar2016
UK_RE-SC_2011__AG|Crofting;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Crofting;AG;;Crofting;;NC;09aug2011;23mar2016
UK_RE-SC_2011__AG|Cuba;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Cuba;AG;;Cuba;;NC;09aug2011;23mar2016
UK_RE-SC_2011__AG|Culture;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Culture;AG;;Culture;;NC;27sep2013;23mar2016
UK_RE-SC_2011__AG|Cycling;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Cycling;AG;;Cycling;;NC;12jun2012;23mar2016
UK_RE-SC_2011__AG|CYP;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Children and Young People;AG;;CYP;;NC;05sep2011;23mar2016
UK_RE-SC_2011__AG|DAM;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Drug and Alcohol Misuse;AG;;DAM;;NC;05sep2011;23mar2016
UK_RE-SC_2011__AG|Deafness;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Deafness;AG;;Deafness;;NC;13sep2011;23mar2016
UK_RE-SC_2011__AG|Dementia;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Dementia;AG;;Dementia;;NC;27mar2012;23mar2016
UK_RE-SC_2011__AG|Diabetes;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Diabetes;AG;;Diabetes;;NC;09aug2011;23mar2016
UK_RE-SC_2011__AG|Disability;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Disability;AG;;Disability;;NC;09aug2011;23mar2016
UK_RE-SC_2011__AG|DP;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Digital Participation;AG;;DP;;NC;11aug2011;23mar2016
UK_RE-SC_2011__AG|Dyslexia;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Dyslexia;AG;;Dyslexia;;NC;13sep2011;23mar2016
UK_RE-SC_2011__AG|Epilepsy;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Epilepsy;AG;;Epilepsy;;NC;18aug2011;23mar2016
UK_RE-SC_2011__AG|FAI;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Families Affected by Imprisonment;AG;;FAI;;NC;23nov2011;23mar2016
UK_RE-SC_2011__AG|FB;UK_RE-SC_2011;Cross-Party Group in the Scottish Parliament on Funerals and Bereavement;AG;;FB;;NC;18jan2012;23mar2016
